Date,c,o,h,l,v
2014-12-01,237.16035360302,237.16035360302,237.16035360302,235.88962271782,440
2014-12-02,237.16035360302,237.16035360302,237.16035360302,234.43735884903,137
2014-12-03,238.06801852101,237.16035360302,244.24013996338,236.43422166862,468
2014-12-04,238.24955150461,238.06801852101,241.88021117659,238.24955150461,1788
2014-12-07,236.25268868502,238.24955150461,238.97568343901,235.34502376702,1623
2014-12-08,235.34502376702,236.25268868502,236.97882061942,229.53596829185,2164
2014-12-09,233.34816094743,235.34502376702,235.52655675062,229.89903425905,3141
2014-12-10,233.71122691463,233.34816094743,237.16035360302,233.71122691463,562
2014-12-11,238.06801852101,233.71122691463,239.33874940621,236.07115570142,1176
2014-12-14,247.14466770097,238.06801852101,250.77532737295,241.69867819299,3255
2014-12-15,244.78473891418,247.14466770097,248.95999753696,244.78473891418,1073
2014-12-16,243.51400802899,244.78473891418,244.42167294698,240.9725462586,1743
2014-12-17,241.69867819299,243.51400802899,241.69867819299,239.5202823898,2555
2014-12-18,241.1540792422,241.69867819299,242.60634311099,237.70495255381,1531
2014-12-21,239.883348357,241.1540792422,239.883348357,237.34188658661,2208
2014-12-22,239.883348357,239.883348357,242.60634311099,238.43108448821,2893
2014-12-23,235.88962271782,239.883348357,235.88962271782,235.88962271782,177
2014-12-24,239.883348357,235.88962271782,242.60634311099,239.7018153734,673
2014-12-28,243.69554101259,239.883348357,245.32933786498,239.883348357,2834
2014-12-29,243.33247504539,243.69554101259,243.87707399618,239.883348357,488
2014-12-31,243.51400802899,243.33247504539,243.51400802899,235.34502376702,980
2015-01-01,242.06174416019,243.51400802899,247.50773366817,241.88021117659,1619
2015-01-04,246.23700278297,242.06174416019,246.23700278297,243.51400802899,1261
2015-01-05,249.50459648776,246.23700278297,253.13525615974,245.32933786498,6556
2015-01-06,250.77532737295,249.50459648776,253.67985511054,246.05546979937,5313
2015-01-07,254.40598704493,250.77532737295,254.40598704493,246.78160173377,2091
2015-01-08,252.95372317614,254.40598704493,255.31365196293,250.95686035655,4705
2015-01-11,255.49518494653,252.95372317614,255.49518494653,252.95372317614,3829
2015-01-12,251.50145930735,255.49518494653,254.22445406134,251.31992632375,2677
2015-01-13,263.48263622489,251.50145930735,266.93176291328,252.59065720894,4108
2015-01-14,264.39030114289,263.48263622489,271.65162048685,263.48263622489,6631
2015-01-18,264.75336711009,264.39030114289,266.20563097888,264.20876815929,6915
2015-01-19,267.29482888047,264.75336711009,276.00841209323,266.20563097888,13560
2015-01-20,265.66103202808,267.29482888047,273.46695032285,258.03664671692,14496
2015-01-22,268.56555976567,265.66103202808,270.74395556886,254.40598704493,8147
2015-01-25,270.74395556886,268.56555976567,272.19621943765,264.39030114289,5958
2015-01-26,268.92862573287,270.74395556886,276.18994507683,268.02096081487,4558
2015-01-27,268.02096081487,268.92862573287,269.29169170007,265.29796606088,3140
2015-01-28,275.28228015884,268.02096081487,275.28228015884,270.74395556886,1294
2015-01-29,267.11329589688,275.28228015884,273.46695032285,267.11329589688,1166
2015-02-01,265.29796606088,267.11329589688,267.11329589688,264.39030114289,182
2015-02-02,264.20876815929,265.29796606088,267.11329589688,263.84570219209,1512
2015-02-03,263.48263622489,264.20876815929,265.29796606088,260.9411744545,2336
2015-02-04,265.66103202808,263.48263622489,265.66103202808,262.5749713069,2043
2015-02-05,262.5749713069,265.66103202808,263.48263622489,260.75964147091,898
2015-02-08,264.39030114289,262.5749713069,266.20563097888,263.48263622489,2456
2015-02-09,269.83629065086,264.39030114289,271.65162048685,263.48263622489,6657
2015-02-10,268.92862573287,269.83629065086,269.83629065086,267.11329589688,800
2015-02-11,269.11015871647,268.92862573287,269.11015871647,266.20563097888,892
2015-02-12,268.20249379847,269.11015871647,270.74395556886,268.20249379847,1475
2015-02-15,270.74395556886,268.20249379847,271.65162048685,268.92862573287,3245
2015-02-16,273.10388435565,270.74395556886,273.10388435565,271.47008750325,3387
2015-02-19,272.19621943765,273.10388435565,273.46695032285,271.65162048685,2460
2015-02-22,267.11329589688,272.19621943765,268.92862573287,265.29796606088,2432
2015-02-23,271.65162048685,267.11329589688,271.65162048685,263.48263622489,3296
